abstract_sku,concrete_sku,name.de_DE,name.en_US,description.de_DE,description.en_US,is_searchable.de_DE,is_searchable.en_US,bundled,is_quantity_splittable,attribute_key_1,value_1,attribute_key_1.de_DE,value_1.de_DE,attribute_key_1.en_US,value_1.en_US,attribute_key_2,value_2,attribute_key_2.de_DE,value_2.de_DE,attribute_key_2.en_US,value_2.en_US
M1028376,414098,"Hammerbacher UPLINER-2.0 Stehschreibtisch - T-Fuß-Gestell, Breite 1600 mm - Dekor Nussbaum","Hammerbacher UPLINER-2.0 standing desk - T-foot substructure, width 1600 mm - white - walnut decor"," Platten, 25 mm stark, mit 2 mm starker ABS-Kante, gerundet.<br/>Stabiles Stahlgestell in T-Form, silberfarben, ähnlich RAL 9006. Elektrisch höhenverstellbar, Hubgeschwindigkeit 35 mm/s.<br/>Memoryschalter mit Displayanzeige und 4 Speicherplätzen. Sehr hochwertige Hubsäulen mit einem Motor je Seite, absolut traversenlos. Sanftanlauf und Sanftstopp sowie Kollisionsschutz.<br/>Tragkraft bis zu 100 kg statisch, 80 kg dynamisch.  "," Panels, 25 mm thick, with 2-mm-thick ABS edge, rounded.<br/>Stable steel substructure in T-form, silver-colored, similar to RAL 9006. Electrically height-adjustable, lift speed 35 mm/s.<br/>Memory switch with display indication and 4 storage places. Very high-quality lifting columns with one motor per side, absolutely without traverse. Soft start-up and soft stop as well as collision protection.<br/>Load capacity up to 100 kg static, 80 kg dynamic.  ",1,1,,,gestellfarbe,"weißaluminium, ähnlich RAL 9006",gestellfarbe,"weißaluminium, ähnlich RAL 9006",gestellfarbe,"white-aluminum, similar to RAL 9006",,,,,,
M29455,419780,"Gmöhling Alu-Datenentsorgungsbehälter - Außen-LxBxH 575 x 690 x 1010 mm, mit Einwurfschlitz","Gmöhling aluminum data disposal container - Exterior - LxWxH 575 x 690 x 1010 mm, with feeder slits"," Alu-Datenentsorgungsbehälter, Außen-LxBxH 575 x 690 x 1010 mm, mit Einwurfschlitz. Entsorgungsbehälter aus Leichtmetall - angekippt fahrbar. Mit 6 Versteifungssicken in den Wänden. Anscharnierter Deckel mit Randprofil und Einwurfschlitz und 2 Gurtbändern. Einwurfschlitz 420 x 27 mm mit Durchgriffsicherung. 1 Hebelspannverschluss mit integriertem Zylinderschloss. Handlicher Schiebegriff aus eloxiertem Alu-Rohr. Stahlachse mit 2 Rädern, Rad-Ø 200 mm, Vollgummibereifung.  "," Aluminum data disposal container - Exterior - LxWxH 575 x 690 x 1010 mm, with feeder slits. Light-medal disposal container - drivable pinched. With 6 stiffening beads in the walls. Hinged cover with edge profile and feeder slits and 2 belt straps. Feeder slits 420 x 27 mm with reach-through security. 1 lever clamp seal with integrated cylinder closure. Convenient push handle made of anodized aluminum pipe. Steel axle with 2 wheels, wheels Ø 200 mm, solid rubber tiring.  ",1,1,,,deckel,Ja,deckel,Ja,deckel,Yes,,,,,,
M29468,419803,"Gmöhling Alu-Datenentsorgungsbehälter - Außen-LxBxH 1050 x 700 x 840 mm, mit Einwurfschlitz","Gmöhling aluminum data disposal container - Exterior - LxWxH 1050 x 700 x 840 mm, with feeder slits"," Alu-Datenentsorgungsbehälter, Außen-LxBxH 1050 x 700 x 840 mm, mit Einwurfschlitz. Entsorgungsbehälter aus Aluminium für Akten, Datenmaterial und sonstige Papiere. Transportwagen aus Leichtmetall mit glatter Oberfläche. Mit umlaufenden, stabilen Pressprofilen an den Rändern. 2 Bock- und 2 Lenkrollen, Rad-Ø 125 mm, spurlose Vollgummibereifung, verzinkte Stahlgabeln, Rollenlagerung und Fadenschutz. Beide Lenkrollen serienmäßig gemäß DIN EN 1757-3 mit Radfeststeller ausgestattet. Anscharnierter Deckel mit Randprofil, Einwurfschlitz und 2 Gurtbändern. Einwurfschlitz 420 x 27 mm mit Durchgriffsicherung. 1 Hebelspannverschluss mit integriertem Zylinderschloss.  "," Aluminum data disposal container - Exterior - LxWxH 1050 x 700 x 840 mm, with feeder slits. Aluminum disposal container for files, data material and other paper. Light metal transport truck with smooth surface. With circulating, stable press profiles on the edges. 2 fixed and 2 roller bearings, wheels Ø 125 mm, traceless solid rubber tiring, galvanized steel forks, roller bearing and thread guard. Both roller bearings equipped with swivel rollers, standard in accordance with DIN EN 1757-3. Hinged cover with edge profile, feeder slits and 2 belt straps. Feeder slits 420 x 27 mm with reach-through security. 1 lever clamp seal with integrated cylinder closure.  ",1,1,,,deckel,Ja,deckel,Ja,deckel,Yes,,,,,,
M29499,419869,"Safescan Falschgeld-Prüfgerät - SAFESCAN 45 UV, doppelte UV Lampe","Safescan Counterfeit test device, SAFESCAN 45 UV, doubled UV lamp"," Falschgeld-Prüfgerät, SAFESCAN 45 UV, doppelte UV Lampe. Starke, doppelte UV Lampe (2 x 6 W). Kontrolliert die UV-Merkmale von Geldscheinen. Eignet sich für alle Währungen. Eignet sich für alle Führerscheine und Dokumente. Eignet sich für Identitätskarten und Kreditkarten. CE-zertifiziert.  "," Counterfeit test device, SAFESCAN 45 UV, doubled UV lamp. Strong, doubled UV lamp (2 x 6 W). Monitors the UV features of banknotes. Suitable for all currencies. Suitable for all driver’s licenses and documents. Suitable for identity cards and credit cards. CE-certified.  ",1,1,,,,,,,,,,,,,,
M29504,419876,"Safescan Automatischer Banknotenzähler - 3fache Falschgelderkennung, SAFESCAN 2250","Safescan automatic banknote counter, 3-fold Counterfeit recognition, SAFESCAN 2250"," Automatischer Banknotenzähler, 3fache Falschgelderkennung, SAFESCAN 2250. 3fache Falschgelderkennung: UV, MG und IR. Geschwindigkeit 1000 Scheine / Minute. Für alle Währungen. Selbstanfangs- und Endfunktion. Mit Additionsfunktion und Bündelfunktion. Alarm bei falscher Banknote. Große LCD-Anzeige. CE-zertifiziert.  "," Automatic banknote counter, 3-fold counterfeit recognition, SAFESCAN 2250. 3-fold counterfeit recognition: UV, MG and IR. Speed 1000 bills / minute. For all currencies. Self-starting and -ending function. With additional function and bundling function. Alarm with false banknote. Size of LCD display. CE-certified.  ",1,1,,,,,,,,,,,,,,
M29507,419880,"Safescan Automatischer Münzzähler und Sortierer - SAFESCAN 1250, für Schweizer Franken (CHF)","Safescan automatic coin counter and sorter, SAFESCAN 1250, for Swiss Francs (CHF)"," Automatischer Münzzähler und Sortierer, SAFESCAN 1250, für Schweizer Franken (CHF). Zählt / sortiert 220 Münzen/Minute. Münzaufnahme: 300 - 500 Münzen. Mit Additions- / Bündelfunktion. Gesamtwert und Quantität pro Bezeichnung. Selbstabschalten, wenn Münzbehälter voll ist. Inklusive 1 Abhülsvorrichtung und 8 Münzröhren (nur bei EUR-Variante). CE-zertifiziert.  "," Automatic coin counter and sorter, SAFESCAN 1250, for Swiss Francs (CHF). Counts / sorts 220 coins / minute. Coin counter: 300 - 500 coins. With addition and bundling function. Overall value and quantity per designation. Switches off itself when the coin counter is full. Including 1 collecting device and 8 coin tubes (only with EUR variants). CE-certified.  ",1,1,,,,,,,,,,,,,,
M29501,419871,"Safescan Automatischer Banknotenzähler - UV-Falschgelderkennung, SAFESCAN 2210","Safescan automatic banknote counter, UV Counterfeit recognition, SAFESCAN 2210"," Automatischer Banknotenzähler, UV-Falschgelderkennung, SAFESCAN 2210. Mit UV Falschgelderkennung. Geschwindigkeit 1000 Scheine / Minute. Für alle Währungen. Selbstanfangs- und Endfunktion. Mit Additionsfunktion und Bündelfunktion. Alarm bei falscher Banknote. Große LCD-Anzeige. CE-zertifiziert.  "," Automatic banknote counter, UV counterfeit recognition, SAFESCAN 2210. With UV counterfeit recognition. Speed 1000 bills / minute. For all currencies. Self-starting and -ending function. With additional function and bundling function. Alarm with false banknote. Size of LCD display. CE-certified.  ",1,1,,,,,,,,,,,,,,
M29502,419872,"Safescan Falschgeld-Prüfgerät - SAFESCAN 50 UV, grau","Safescan Counterfeit test device - SAFESCAN 50 UV, gray"," Falschgeld-Prüfgerät, SAFESCAN 50 UV, schwarz. Starke UV-Lampe mit 3-mal längere Lebensdauer. Eignet sich für alle Währungen. Prüft Kreditkarten, Pässe und andere Ausweise auf Echtheit. Mit Reflektor für extrastarke UV-Licht-Qualität. CE-zertifiziert.  "," Counterfeit test device, SAFESCAN 50 UV, black. Strong UV lamp with 3-times longer lifespan. Suitable for all currencies. Checks credit cards, passports, and other types of proof for authenticity. With reflector for extra-strong UV-light quality. CE-certified.  ",1,1,,,,,,,,,,,,,,
M29503,419873,"Safescan Falschgeld-Prüfgerät - SAFESCAN 70 UV und Weißlicht, grau","Safescan Counterfeit test device - SAFESCAN 70 UV and white light, gray"," Falschgeld-Prüfgerät, SAFESCAN 70 UV und Weißlicht, schwarz. Starke UV-Lampe mit 3-mal längerer Lebensdauer. Automatischer Sensor zum Ein- / Ausschalten spart Energie und erhöht die Lebensdauer der Lampe. Eignet sich für alle Währungen. Prüft Kreditkarten, Pässe und andere Ausweise auf Echtheit. Große Weißlicht Leuchtkraft (16 LEDs). Kontrolliert das Wasserzeichen, den Mikrodruck und Metallfäden. Mit Reflektor für extrastarke UV-Licht Qualität. CE-zertifiziert.  "," Counterfeit test device, SAFESCAN 70 UV and white light, black. Strong UV lamp with 3-times longer lifespan. Automatic sensor for switching on/off saves energy and increases the lifespan of the lamp. Suitable for all currencies. Checks credit cards, passports, and other types of proof for authenticity. Large white light luminosity (16 LEDs). Monitors watermarks, micro printing and metal threads. With reflector for extra-strong UV-light quality. CE-certified.  ",1,1,,,,,,,,,,,,,,
M29524,419898,"Safescan Münz- und Banknotenzähler - SAFESCAN 6185, zählt alle Währungen","Safescan coin and banknote counter, SAFESCAN 6185, counts all currencies"," Münz- und Banknotenzähler, SAFESCAN 6185, zählt alle Währungen. Zählt Münzen und Geldscheine. Zählt Münzrollen und Banknotenbündel. Zählt alle Währungen. Zählt eine Kasse in Minuten. Scheckwerte und Bargeldlose Werte hinzufügen. Arbeitet blitzschnell und leise. Fügt der Zählung eine Referenznummer hinzu. Bank-Funktion: Einstellen des Bargeld-Ausgangsbetrags. CE-zertifiziert.  "," Coin and banknote counter, SAFESCAN 6185, counts all currencies. Counts coins and banknotes. Counts coin rollers and banknote bundles. Counts all currencies. Counts a register in minutes. Add check values and cashless values. Works extremely fast and easy. Adds a reference number to the payment. Bank function: Adjustment of the starting cash amount. CE-certified.  ",1,1,,,,,,,,,,,,,,
M29529,419904,"Safescan Automatischer Banknotenzähler - mit 6facher Falschgelderkennung, EUR Wertzählung, SAFESCAN 2665-S","Safescan automatic banknote counter - with 6-fold Counterfeit recognition, EUR value counting, SAFESCAN 2665-S"," Automatischer Banknotenzähler, mit 6facher Falschgelderkennung, EUR Wertzählung, SAFESCAN 2665-S. 6 Standardwährungen. Zählt sortierte / unsortierte Noten. 6fache Falschgelderkennung. Euro Wertzählung. 100% ECB getestet. Blattzählung als Option (freie Zählung) ohne Falschgelderkennung. Zählt bis zu 1500 Banknoten / min. Additions- und Bündelfunktion. Fassungsvermögen des Staplers: 220 Noten. Großes Behältervolumen für 300 Noten für Hochleistungszählen. Einstellbare Zählgeschwindigkeit: 800, 1200 und 1500 Banknoten pro Minute. Große LCD-Anzeige mit klarem und professionellem Layout. Benutzerfreundliche Frontplatte mit numerischer Tastatur und Funktionstasten. CE-zertifiziert.  "," Automatic banknote counter, with 6-fold counterfeit recognition, EUR value counting, SAFESCA 2665-S. 6 standard currencies. Counts sorted / unsorted notes. 6-fold counterfeit recognition. Euro value counting. 100% ECB-tested. Sheet counting as an option (free counting) without false money recognition. Counts up to 1500 banknotes / min. Addition and bundling function. Collection possibilities of the stacker: 220 notes. Large container volume for 300 notes for high-performance counting. Adjustable counting speed: 800, 1200 and 1500 banknotes per minute. Large LCD display with clear and professional layout. User-friendly front panel with numerical keyboard and function buttons. CE-certified.  ",1,1,,,,,,,,,,,,,,
M29530,419905,"Safescan Automatischer Banknotenzähler - mit 6facher Falschgelderkennung, EUR / GBP Wertzählung, SAFESCAN 2685-S","Safescan automatic banknote counter - with 6-fold Counterfeit recognition, EUR / GBP value counting, SAFESCAN 2685-S"," Automatischer Banknotenzähler, mit 6facher Falschgelderkennung, EUR / GBP Wertzählung, SAFESCAN 2685-S. 8 Standardwährungen. Zählt sortierte / unsortierte Noten. 6fache Falschgelderkennung. Euro und GBP Wertzählung. 100% ECB und BOE getestet. Blattzählung als Option (freie Zählung) ohne Falschgelderkennung. Zählt bis zu 1500 Banknoten / min. Additions- und Bündelfunktion. Fassungsvermögen des Staplers: 220 Noten. Großes Behältervolumen für 300 Noten für Hochleistungszählen. Einstellbare Zählgeschwindigkeit: 800, 1200 und 1500 Banknoten pro Minute. Große LCD-Anzeige mit klarem und professionellem Layout. Benutzerfreundliche Frontplatte mit numerischer Tastatur und Funktionstasten. CE-zertifiziert.  "," Automatic banknote counter, with 6-fold counterfeit recognition, EUR / GBP value counting, SAFESCA 2685-S. 8 standard currencies. Counts sorted / unsorted notes. 6-fold counterfeit recognition. Euro and GBP value counting. 100% ECB and BOE tested. Sheet counting as an option (free counting) without false money recognition. Counts up to 1500 banknotes / min. Addition and bundling function. Collection possibilities of the stacker: 220 notes. Large container volume for 300 notes for high-performance counting. Adjustable counting speed: 800, 1200 and 1500 banknotes per minute. Large LCD display with clear and professional layout. User-friendly front panel with numerical keyboard and function buttons. CE-certified.  ",1,1,,,,,,,,,,,,,,
M29525,419900,"Automatisches Falschgeld-Prüfgerät - SAFESCAN 155-S, grau","Automatic counterfeit test device, SAFESCAN 155-S, gray."," Automatisches Falschgeld-Prüfgerät, SAFESCAN 155-S, grau. 6fache Falschgelderkennung. Alarm bei verdächtiger Banknote. Standardwährungen: EUR, GBP, CHF, PLN und HUF. Auch für neue Euro-Banknoten. 100% getestet (www.ecb.int). Mit Addierfunktion und Summenangabe. Ausgaberichtung der Banknote von vorne oder hinten. Große Anzeige mit klarem Layout. Update-Anschluss für Währungsaktualisierungen. Kompatibel mit Safescan LB-105, aufladbare Batterie, arbeitet bis zu 30 Stunden. CE zertifiziert.  "," Automatic counterfeit test device, SAFESCAN 155-S, gray. 6-fold counterfeit recognition. Alarm with suspicious banknote. Standard currencies: EUR, GBP, CHF, PLN and HUF. Also for new Euro banknotes. 100% tested (www.ecb.int). With adding function and sum information. Output direction of the banknote from the front or back. Large display with clear layout. Update connection for currency updates. Compatible with Safescan LB-105, chargeable battery, works up to 30 hours. CE-certified.  ",1,1,,,,,,,,,,,,,,
M29526,419901,"Automatisches Falschgeld-Prüfgerät - SAFESCAN 155-S, weiß","Automatisches Falschgeld-Prüfgerät - SAFESCAN 155-S, white"," Automatisches Falschgeld-Prüfgerät, SAFESCAN 155-S, weiß. 6fache Falschgelderkennung. Alarm bei verdächtiger Banknote. Standardwährungen: EUR, GBP, CHF, PLN und HUF. Auch für neue Euro-Banknoten. 100% getestet (www.ecb.int). Mit Addierfunktion und Summenangabe. Ausgaberichtung der Banknote von vorne oder hinten. Große Anzeige mit klarem Layout. Update-Anschluss für Währungsaktualisierungen. Kompatibel mit Safescan LB-105, aufladbare Batterie, arbeitet bis zu 30 Stunden. CE zertifiziert.  "," Automatisches Falschgeld-Prüfgerät, SAFESCAN 155-S, weiß. 6fache Falschgelderkennung. Alarm bei verdächtiger Banknote. Standardwährungen: EUR, GBP, CHF, PLN und HUF. Auch für neue Euro-Banknoten. 100% getestet (www.ecb.int). Mit Addierfunktion und Summenangabe. Ausgaberichtung der Banknote von vorne oder hinten. Große Anzeige mit klarem Layout. Update-Anschluss für Währungsaktualisierungen. Kompatibel mit Safescan LB-105, aufladbare Batterie, arbeitet bis zu 30 Stunden. CE zertifiziert.  ",1,1,,,,,,,,,,,,,,
M29930,621613,"HSM Förderband-Aktenvernichter, POWERLINE FA 400.2 - Auffangvolumen 460 l, Partikelschnitt, Partikelgröße 5,8 x 50 mm","HSM conveyor belt document shredder, POWERLINE FA 400.2 - collecting volume 460 l, particle cut, particle size 5.8 x 50 mm"," Förderband-Aktenvernichter, POWERLINE FA 400.2, Auffangvolumen 460 l, Partikelschnitt, Partikelgröße 3,9 x 40 mm. Automatischer Öler für konstant hohe Schnittleistung. Multifunktionselement für intuitive Bedienung. Schneidwellen aus gehärtetem Vollstahl. Komfortable Materialzuführung durch Förderband. Kraftvoller Motor ermöglicht dauerhaften Betrieb. Automatischer Rücklauf behebt Papierstau. Müheloses Entleeren durch ausziehbaren Wagen mit Mehrweg-Auffangbeutel. Auf Rollen fahrbar. Dieser robuste und langlebige Aktenvernichter ist dank seines großen Durchsatzes optimal für den Einsatz in Archiven oder Zentralstellen zur Aktenvernichtung.  "," Conveyor belt document shredder, POWERLINE FA 400.2 - collecting volume 460 l, particle cut, particle size 3.9 x 40 mm. Automatic oiler for constant high cutting performance. Multifunction element for intuitive operation. Cutting shaft made of hardened solid steel. Comfortable material guidance through conveyor belt. Powerful engine allows for ongoing operation. Automatic return removes paper jams. Easy emptying through removal car with reusable collection bag. Drivable on rollers. This robust and long-lasting document shredder is optimal for use in archives or central locations for document shredding thanks to its large throughput.  ",1,1,,,,,,,,,,,,,,
