abstract_sku,old_sku,concrete_sku,name.de_DE,name.en_US,description.de_DE,description.en_US,is_searchable.de_DE,is_searchable.en_US,bundled,is_quantity_splittable,attribute_key_1,value_1,attribute_key_1.de_DE,value_1.de_DE,attribute_key_1.en_US,value_1.en_US
M22796,,423452,"Soennecken Druckbleistift 3062 0,5mm HB mit Radierer schwarz","Soennecken Druckbleistift 3062 0,5mm HB mit Radierer schwarz","Druckmechanik, Kunststoffschaft, mit Radierer und mit Metallclip.<p>* Bezeichnung der Härte: HB * Druckmechanik * mit Radierer * Material des Schaftes: Kunststoff * Farbe des Schaftes: schwarz","Druckmechanik, Kunststoffschaft, mit Radierer und mit Metallclip.<p>* Bezeichnung der Härte: HB * Druckmechanik * mit Radierer * Material des Schaftes: Kunststoff * Farbe des Schaftes: schwarz",1,1,,,auswaschbar,Nein,auswaschbar,Nein,auswaschbar,Nein
M22797,,423456,Soennecken Kugelschreiber 3047 Nr.180 Druckmechanik M schwarz,Soennecken Kugelschreiber 3047 Nr.180 Druckmechanik M schwarz,"ISO 12757-2H geprüft. Mit rutschsicherer Griffzone.<p>* Typbezeichnung der Strichstärke: M * Typbezeichnung der Mine: G2 Großraummine * Mine auswechselbar * Druckmechanik * dokumentenecht * Ausführung der Griffzone: gummiert, weich","ISO 12757-2H geprüft. Mit rutschsicherer Griffzone.<p>* Typbezeichnung der Strichstärke: M * Typbezeichnung der Mine: G2 Großraummine * Mine auswechselbar * Druckmechanik * dokumentenecht * Ausführung der Griffzone: gummiert, weich",1,1,,,,,,,,
M23067,,423909,Kugelschreiberständer Mod. 1 Metall silber/schwarz,Kugelschreiberständer Mod. 1 Metall silber/schwarz,,,1,1,,,,,,,,
M23340,,424265,Sigel Kreidemarker GL172 5-15mm  Keilspitze pink,Sigel Kreidemarker GL172 5-15mm  Keilspitze pink,"Kreidemarker für Glas und alle glatten Oberflächen, lässt sich rückstandsfrei feucht oder trocken abwischen. Durch die breite Keilspitze ist der Marker besonders variabel einsetzbar - von dünner Schrift bis hin zur dicken, dekorative Plakatschrift.<p>* Strichstärke: 5-15 mm * Keilspitze * Flüssigkreide auf Wasserbasis","Kreidemarker für Glas und alle glatten Oberflächen, lässt sich rückstandsfrei feucht oder trocken abwischen. Durch die breite Keilspitze ist der Marker besonders variabel einsetzbar - von dünner Schrift bis hin zur dicken, dekorative Plakatschrift.<p>* Strichstärke: 5-15 mm * Keilspitze * Flüssigkreide auf Wasserbasis",1,1,,,auswaschbar,Nein,auswaschbar,Nein,auswaschbar,Nein
M23343,,424270,Sigel Kreidemarker 50 GL182 1-5mm Keilspitze sortiert 3 St./Pack.,Sigel Kreidemarker 50 GL182 1-5mm Keilspitze sortiert 3 St./Pack.,Ideal zum Beschriften von Glas und allen glatten Oberflächen. Die Kreide lässt sich rückstandsfrei feucht oder trocken abwischen. Benutzen Sie dazu das speziell entwickelte Delta-Mikrofasertuch von Sigel.<p>* Strichstärke: 1-5 mm * Keilspitze * fluoreszierende Flüssigkreide auf Wasserbasis mit guter Deckkraft * 3 St./Pack.,Ideal zum Beschriften von Glas und allen glatten Oberflächen. Die Kreide lässt sich rückstandsfrei feucht oder trocken abwischen. Benutzen Sie dazu das speziell entwickelte Delta-Mikrofasertuch von Sigel.<p>* Strichstärke: 1-5 mm * Keilspitze * fluoreszierende Flüssigkreide auf Wasserbasis mit guter Deckkraft * 3 St./Pack.,1,1,,,auswaschbar,Nein,auswaschbar,Nein,auswaschbar,Nein
M23345,,424273,Sigel Kreidemarker 50 GL180 1-5mm Keilspitze schwarz,Sigel Kreidemarker 50 GL180 1-5mm Keilspitze schwarz,Ideal zum Beschriften von Glas und allen glatten Oberflächen. Die Kreide lässt sich rückstandsfrei feucht oder trocken abwischen. Benutzen Sie dazu das speziell entwickelte Delta-Mikrofasertuch von Sigel.<p>* Strichstärke: 1-5 mm * Keilspitze * fluoreszierende Flüssigkreide auf Wasserbasis mit guter Deckkraft,Ideal zum Beschriften von Glas und allen glatten Oberflächen. Die Kreide lässt sich rückstandsfrei feucht oder trocken abwischen. Benutzen Sie dazu das speziell entwickelte Delta-Mikrofasertuch von Sigel.<p>* Strichstärke: 1-5 mm * Keilspitze * fluoreszierende Flüssigkreide auf Wasserbasis mit guter Deckkraft,1,1,,,auswaschbar,Nein,auswaschbar,Nein,auswaschbar,Nein
M23438,,424390,"Schneider Druckkugelschreiber K 3 Biosafe 3271 M 0,6mm schwarz","Schneider Druckkugelschreiber K 3 Biosafe 3271 M 0,6mm schwarz",,,1,1,,,,,,,,
M23440,,424397,Schneider Kugelschreiber Slider 151102 M 1mm Kappenmodell rot,Schneider Kugelschreiber Slider 151102 M 1mm Kappenmodell rot,"Kugelschreiber Slider - Der ultraschnelle Gleiter. Leichtschreiber mit innovativer ViscoGlide®-Technologie für sofortiges Anschreiben und eine intensive Schrift. Kunststoffschaft mit gummierter Soft-Grip-Zone. Trocknet auch ohne die umsteckbare Kappe nicht ein. Schreibfarbe schwarz ist wasserfest und dokumentenecht (ISO 12757-2).<p>* Strichstärke: 0,5 mm * Kappenmodell * dokumentenecht * Ausführung der Griffzone: gummiert","Kugelschreiber Slider - Der ultraschnelle Gleiter. Leichtschreiber mit innovativer ViscoGlide®-Technologie für sofortiges Anschreiben und eine intensive Schrift. Kunststoffschaft mit gummierter Soft-Grip-Zone. Trocknet auch ohne die umsteckbare Kappe nicht ein. Schreibfarbe schwarz ist wasserfest und dokumentenecht (ISO 12757-2).<p>* Strichstärke: 0,5 mm * Kappenmodell * dokumentenecht * Ausführung der Griffzone: gummiert",1,1,,,,,,,,
M23454,,424442,"Schneider Tintenroller XTRA 805 8052 M 0,5mm Kappenmodell rot","Schneider Tintenroller XTRA 805 8052 M 0,5mm Kappenmodell rot","Mit Röhrchenspitze aus Edelstahl. Perfekt dosierter Tintenfluss durch Reglertechnik. Kann aufgrund der Cap-Off-Tinte mehrere Tage offen liegen (z. B. über das Wochenende) ohne einzutrocknen. Kappe mit Kunststoff-Clip.<p>* Strichstärke: 0,5 mm * Rundspitze * Bezeichnung der Schreibflüssigkeit: Tinte * Mine auswechselbar * Kappenmodell * Ausführung der Griffzone: gummiert * dokumentenecht * Material der Spitze: Edelstahl","Mit Röhrchenspitze aus Edelstahl. Perfekt dosierter Tintenfluss durch Reglertechnik. Kann aufgrund der Cap-Off-Tinte mehrere Tage offen liegen (z. B. über das Wochenende) ohne einzutrocknen. Kappe mit Kunststoff-Clip.<p>* Strichstärke: 0,5 mm * Rundspitze * Bezeichnung der Schreibflüssigkeit: Tinte * Mine auswechselbar * Kappenmodell * Ausführung der Griffzone: gummiert * dokumentenecht * Material der Spitze: Edelstahl",1,1,,,,,,,,
M23462,,424472,"edding Permanentmarker 3000 4-3000004 1,5-3mm Rundspitze gn","edding Permanentmarker 3000 4-3000004 1,5-3mm Rundspitze gn","Zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 1,5-3 mm * Rundspitze * Bezeichnung der Schreibflüssigkeit: permanente, geruchsarme Tinte, xylol- und toluolfrei * Spitze austauschbar * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar","Zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 1,5-3 mm * Rundspitze * Bezeichnung der Schreibflüssigkeit: permanente, geruchsarme Tinte, xylol- und toluolfrei * Spitze austauschbar * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar",1,1,,,,,,,,
M23463,,424475,edding Permanentmarker 3300 4-3300003 1-5mm Keilspitze blau,edding Permanentmarker 3300 4-3300003 1-5mm Keilspitze blau,"Zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 1-5 mm * Keilspitze * Bezeichnung der Schreibflüssigkeit: permanente, geruchsarme Tinte, xylol- und toluolfrei * Spitze austauschbar * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar","Zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 1-5 mm * Keilspitze * Bezeichnung der Schreibflüssigkeit: permanente, geruchsarme Tinte, xylol- und toluolfrei * Spitze austauschbar * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar",1,1,,,,,,,,
M23467,,424493,edding Lackmarker 751 4-751005 1-2mm Rundspitze permanent gelb,edding Lackmarker 751 4-751005 1-2mm Rundspitze permanent gelb,"Laufbeschriftung enthält Piktogramme zur Anwendungserklärung für das Aktivieren der Lackmarker. Stark deckend auch auf dunklen Oberflächen. Haftet auf glatten und porösen Oberflächen. Lackartig deckend.<p>* Strichstärke: 1-2 mm * Rundspitze * Spitze austauschbar * permanente, geruchsarme Tinte, xylol- und toluolfrei * max. zulässige Temperatur: 400 °C * lichtbeständig * wasserfest * wischfest * Material des Schaftes: Aluminium","Laufbeschriftung enthält Piktogramme zur Anwendungserklärung für das Aktivieren der Lackmarker. Stark deckend auch auf dunklen Oberflächen. Haftet auf glatten und porösen Oberflächen. Lackartig deckend.<p>* Strichstärke: 1-2 mm * Rundspitze * Spitze austauschbar * permanente, geruchsarme Tinte, xylol- und toluolfrei * max. zulässige Temperatur: 400 °C * lichtbeständig * wasserfest * wischfest * Material des Schaftes: Aluminium",1,1,,,,,,,,
M23470,,424506,"edding Lackmarker 780 4-780049 0,8mm Rundspitze permanent weiß","edding Lackmarker 780 4-780049 0,8mm Rundspitze permanent weiß","Laufbeschriftung enthält Piktogramme zur Anwendungserklärung für das Aktivieren der Lackmarker. Stark deckend auch auf dunklen Oberflächen. Haftet auf glatten und porösen Oberflächen. Lackartig deckend.<p>* Strichstärke: 0,8 mm * Rundspitze * Spitze austauschbar * permanente, geruchsarme Tinte, xylol- und toluolfrei * max. zulässige Temperatur: 400 °C * lichtbeständig * wasserfest * wischfest * Material des Schaftes: Aluminium","Laufbeschriftung enthält Piktogramme zur Anwendungserklärung für das Aktivieren der Lackmarker. Stark deckend auch auf dunklen Oberflächen. Haftet auf glatten und porösen Oberflächen. Lackartig deckend.<p>* Strichstärke: 0,8 mm * Rundspitze * Spitze austauschbar * permanente, geruchsarme Tinte, xylol- und toluolfrei * max. zulässige Temperatur: 400 °C * lichtbeständig * wasserfest * wischfest * Material des Schaftes: Aluminium",1,1,,,,,,,,
M23471,,424510,edding Permanentmarker 550 4-550003 3-4mm Rundspitze nachfüllbar bl,edding Permanentmarker 550 4-550003 3-4mm Rundspitze nachfüllbar bl,"Zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 3-4 mm * Rundspitze * Bezeichnung der Schreibflüssigkeit: permanente, geruchsarme Tinte, xylol- und toluolfrei * Spitze austauschbar * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar","Zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 3-4 mm * Rundspitze * Bezeichnung der Schreibflüssigkeit: permanente, geruchsarme Tinte, xylol- und toluolfrei * Spitze austauschbar * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar",1,1,,,,,,,,
M23472,,424513,edding Nachfülltusche T 25 4-T25002 30ml geruchsarme Tusche rot,edding Nachfülltusche T 25 4-T25002 30ml geruchsarme Tusche rot,"Auch zum direkten Auftragen mit Pinseln, Federn, Schablonen und Stempeln geeignet. Flasche mit Tropfendosierer.<p>* Produktverwendung: Permanentmarker edding comfort 3, No.1, 400, 404, 500, 550, 800, 850, 3000, 3300 * Flasche * Bezeichnung der Schreibflüssigkeit: geruchsarme Tinte * lichtbeständig * Inhalt: 30 ml","Auch zum direkten Auftragen mit Pinseln, Federn, Schablonen und Stempeln geeignet. Flasche mit Tropfendosierer.<p>* Produktverwendung: Permanentmarker edding comfort 3, No.1, 400, 404, 500, 550, 800, 850, 3000, 3300 * Flasche * Bezeichnung der Schreibflüssigkeit: geruchsarme Tinte * lichtbeständig * Inhalt: 30 ml",1,1,,,,,,,,
M23478,,424530,edding Permanentmarker 800 4-800004 4-12mm Keilspitze nachfüllbar gn,edding Permanentmarker 800 4-800004 4-12mm Keilspitze nachfüllbar gn,"Zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 4-12 mm * Keilspitze * Bezeichnung der Schreibflüssigkeit: permanente, geruchsarme Tinte, xylol- und toluolfrei * Spitze austauschbar * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar","Zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 4-12 mm * Keilspitze * Bezeichnung der Schreibflüssigkeit: permanente, geruchsarme Tinte, xylol- und toluolfrei * Spitze austauschbar * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar",1,1,,,,,,,,
M23479,,424531,edding Permanentmarker 850 4-850001 5-16mm Keilspitze nachfüllbar sw,edding Permanentmarker 850 4-850001 5-16mm Keilspitze nachfüllbar sw,"Zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 5-16 mm * Keilspitze * Bezeichnung der Schreibflüssigkeit: permanente, geruchsarme Tinte, xylol- und toluolfrei * Spitze austauschbar * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar","Zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 5-16 mm * Keilspitze * Bezeichnung der Schreibflüssigkeit: permanente, geruchsarme Tinte, xylol- und toluolfrei * Spitze austauschbar * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar",1,1,,,,,,,,
M23482,,424542,edding Permanentmarker 400 4-400004 1mm Rundspitze nachfüllbar grün,edding Permanentmarker 400 4-400004 1mm Rundspitze nachfüllbar grün,"Zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 1 mm * Rundspitze * Bezeichnung der Schreibflüssigkeit: permanente, geruchsarme Tinte, xylol- und toluolfrei * Spitze austauschbar * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar","Zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 1 mm * Rundspitze * Bezeichnung der Schreibflüssigkeit: permanente, geruchsarme Tinte, xylol- und toluolfrei * Spitze austauschbar * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar",1,1,,,,,,,,
M23484,,424546,edding Permanentmarker 500 4-500003 2-7mm Keilspitze nachfüllbar bl,edding Permanentmarker 500 4-500003 2-7mm Keilspitze nachfüllbar bl,"Nachfüllbarer Marker zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 2-7 mm * Keilspitze * Bezeichnung der Schreibflüssigkeit: permanente, geruchsarme Tinte, xylol- und toluolfrei * Spitze austauschbar * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar","Nachfüllbarer Marker zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 2-7 mm * Keilspitze * Bezeichnung der Schreibflüssigkeit: permanente, geruchsarme Tinte, xylol- und toluolfrei * Spitze austauschbar * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar",1,1,,,,,,,,
M23513,,424606,Faber-Castell Bleistift GRIP 2001 117200 mit Radierer HB silbergrau,Faber-Castell Bleistift GRIP 2001 117200 mit Radierer HB silbergrau,Patentierte Soft-Grip-Zone für sicheren und rutschfesten Griff. Bruchgeschützte Mine durch Spezialverleimung.<p>* Bezeichnung der Härte: HB * mit Härtegradkennzeichnung * Ausführung des Spitzzustandes: gespitzt * mit Radierer * Ausführung der Schaftform: dreikant * mit Lackierung auf Wasserbasis,Patentierte Soft-Grip-Zone für sicheren und rutschfesten Griff. Bruchgeschützte Mine durch Spezialverleimung.<p>* Bezeichnung der Härte: HB * mit Härtegradkennzeichnung * Ausführung des Spitzzustandes: gespitzt * mit Radierer * Ausführung der Schaftform: dreikant * mit Lackierung auf Wasserbasis,1,1,,,auswaschbar,Nein,auswaschbar,Nein,auswaschbar,Nein
M23725,,425082,brennenstuhl Verlängerungskabel Variabel weiß,brennenstuhl Verlängerungskabel Variabel weiß,Mit Schutzkontakt-Stecker und -Kupplung.<p>* Länge: 10 m * Werkstoff: Kunststoff,Mit Schutzkontakt-Stecker und -Kupplung.<p>* Länge: 10 m * Werkstoff: Kunststoff,1,1,,,fenster_vorhanden,Nein,fenster_vorhanden,Nein,fenster_vorhanden,Nein
M23726,,425083,brennenstuhl Steckdosenleiste Alu-Line 1391000014 4fach sw,brennenstuhl Steckdosenleiste Alu-Line 1391000014 4fach sw,"Anschluss von EDV/Video- und Audio-Anlagen und Geräten z.B. PC, Drucker, Modem, usw. in Industrie, Handwerk und privat. Formschönes, zeitloses, stabiles Gehäuse aus Aluminium mit unempfindlicher, matt eloxierter Oberfläche. Steckdose mit Kinderschutz. Beleuchteter Sicherheitsschalter. Mit Kabelaufnahme und Aufhänge-Vorrichtung. Kabelbezeichnung: H05VV-F 3G1,5.<p>* Länge der Zuleitung: 1,8 m * mit Kindersicherung * mit Ein-/Ausschalter * mit Schrägkontakt * Werkstoff des Gehäuses: Aluminium * Farbe: silber/schwarz * 4 Steckdosen","Anschluss von EDV/Video- und Audio-Anlagen und Geräten z.B. PC, Drucker, Modem, usw. in Industrie, Handwerk und privat. Formschönes, zeitloses, stabiles Gehäuse aus Aluminium mit unempfindlicher, matt eloxierter Oberfläche. Steckdose mit Kinderschutz. Beleuchteter Sicherheitsschalter. Mit Kabelaufnahme und Aufhänge-Vorrichtung. Kabelbezeichnung: H05VV-F 3G1,5.<p>* Länge der Zuleitung: 1,8 m * mit Kindersicherung * mit Ein-/Ausschalter * mit Schrägkontakt * Werkstoff des Gehäuses: Aluminium * Farbe: silber/schwarz * 4 Steckdosen",1,1,,,,,,,,
M23727,,425084,brennenstuhl Steckdosenleiste Alu-Line 1391000016 6fach sw,brennenstuhl Steckdosenleiste Alu-Line 1391000016 6fach sw,"Anschluss von EDV/Video- und Audio-Anlagen und Geräten z.B. PC, Drucker, Modem, usw. in Industrie, Handwerk und privat. Formschönes, zeitloses, stabiles Gehäuse aus Aluminium mit unempfindlicher, matt eloxierter Oberfläche. Steckdose mit Kinderschutz. Beleuchteter Sicherheitsschalter. Mit Kabelaufnahme und Aufhänge-Vorrichtung. Kabelbezeichnung: H05VV-F 3G1,5.<p>* Länge der Zuleitung: 3 m * mit Kindersicherung * mit Ein-/Ausschalter * mit Schrägkontakt * Werkstoff des Gehäuses: Aluminium * Farbe: silber/schwarz * 6 Steckdosen","Anschluss von EDV/Video- und Audio-Anlagen und Geräten z.B. PC, Drucker, Modem, usw. in Industrie, Handwerk und privat. Formschönes, zeitloses, stabiles Gehäuse aus Aluminium mit unempfindlicher, matt eloxierter Oberfläche. Steckdose mit Kinderschutz. Beleuchteter Sicherheitsschalter. Mit Kabelaufnahme und Aufhänge-Vorrichtung. Kabelbezeichnung: H05VV-F 3G1,5.<p>* Länge der Zuleitung: 3 m * mit Kindersicherung * mit Ein-/Ausschalter * mit Schrägkontakt * Werkstoff des Gehäuses: Aluminium * Farbe: silber/schwarz * 6 Steckdosen",1,1,,,,,,,,
M26415,,425086,brennenstuhl Steckdosenleiste Secure-Tec 1159540376 6fach an,brennenstuhl Steckdosenleiste Secure-Tec 1159540376 6fach an,Mit Master-Slave Funktion und Überspannungsschutz. Schützt wertvolle Geräte vor Überspannungen. Je eine Funktionskontroll-Leuchte für Überspannungsschutz und Slave-Steckdosen. Sicherheitsschalter beleuchtet. Steckdosen mit Kinderschutz in praktischer 45°-Anordnung.<p>* Länge der Zuleitung: 3 m * max. Stromstärke: 19.500 A * mit Kindersicherung * mit Ein-/Ausschalter * mit Schrägkontakt * Werkstoff des Gehäuses: Kunststoff * Farbe: anthrazit * 6 Steckdosen,Mit Master-Slave Funktion und Überspannungsschutz. Schützt wertvolle Geräte vor Überspannungen. Je eine Funktionskontroll-Leuchte für Überspannungsschutz und Slave-Steckdosen. Sicherheitsschalter beleuchtet. Steckdosen mit Kinderschutz in praktischer 45°-Anordnung.<p>* Länge der Zuleitung: 3 m * max. Stromstärke: 19.500 A * mit Kindersicherung * mit Ein-/Ausschalter * mit Schrägkontakt * Werkstoff des Gehäuses: Kunststoff * Farbe: anthrazit * 6 Steckdosen,1,1,,,,,,,,
M26416,,425096,brennenstuhl Steckdosenleiste SecureTec 1159490936 8-fach an,brennenstuhl Steckdosenleiste SecureTec 1159490936 8-fach an,Mit Master-Slave Funktion und Überspannungsschutz. Schützt wertvolle Geräte vor Überspannungen. Je eine Funktionskontroll-Leuchte für Überspannungsschutz und Slave-Steckdosen. Sicherheitsschalter beleuchtet. Steckdosen mit Kinderschutz in praktischer 45°-Anordnung.<p>* Länge der Zuleitung: 3 m * max. Stromstärke: 19.500 A * mit Kindersicherung * mit Ein-/Ausschalter * mit Schrägkontakt * Werkstoff des Gehäuses: Kunststoff * Farbe: anthrazit * 8 Steckdosen,Mit Master-Slave Funktion und Überspannungsschutz. Schützt wertvolle Geräte vor Überspannungen. Je eine Funktionskontroll-Leuchte für Überspannungsschutz und Slave-Steckdosen. Sicherheitsschalter beleuchtet. Steckdosen mit Kinderschutz in praktischer 45°-Anordnung.<p>* Länge der Zuleitung: 3 m * max. Stromstärke: 19.500 A * mit Kindersicherung * mit Ein-/Ausschalter * mit Schrägkontakt * Werkstoff des Gehäuses: Kunststoff * Farbe: anthrazit * 8 Steckdosen,1,1,,,,,,,,
